measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Southern Latin America,Both,All ages,Breast cancer,Number,2002,9284.485293,9644.786514,8788.103688
Deaths,Southern Latin America,Both,All ages,Breast cancer,Rate,2002,16.4759185,17.11529628,15.5950573
Deaths,Southern Latin America,Both,Age-standardized,Breast cancer,Rate,2002,16.13808947,16.76899655,15.24982806
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Number,1998,12746.56048,13158.68909,12282.14763
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Rate,1998,7.322357003,7.559107365,7.055571571
Deaths,Tropical Latin America,Both,Age-standardized,Breast cancer,Rate,1998,10.30266335,10.67016721,9.837335774
Deaths,Central Asia,Both,All ages,Breast cancer,Number,2000,5678.391208,5867.082262,5502.297291
Deaths,Central Asia,Both,All ages,Breast cancer,Rate,2000,7.6146473,7.8676795,7.378507692
Deaths,Central Asia,Both,Age-standardized,Breast cancer,Rate,2000,10.73358256,11.08093894,10.38356473
Deaths,South Asia,Both,All ages,Breast cancer,Number,2002,64916.9449,71459.52266,58240.40132
Deaths,South Asia,Both,All ages,Breast cancer,Rate,2002,4.715712475,5.190979998,4.230713375
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,2002,7.738797374,8.539610338,6.885640689
Deaths,Central Latin America,Both,All ages,Breast cancer,Number,1998,7947.080988,8143.015896,7695.105307
Deaths,Central Latin America,Both,All ages,Breast cancer,Rate,1998,4.128976356,4.230776073,3.998060157
Deaths,Central Latin America,Both,Age-standardized,Breast cancer,Rate,1998,6.657929069,6.849537377,6.397190955
Deaths,Western Europe,Both,All ages,Breast cancer,Number,1998,92707.57273,95480.67616,87188.88387
Deaths,Western Europe,Both,All ages,Breast cancer,Rate,1998,23.44032441,24.14148012,22.04497068
Deaths,Western Europe,Both,Age-standardized,Breast cancer,Rate,1998,15.0138585,15.41660404,14.20013595
Deaths,Southeast Asia,Both,All ages,Breast cancer,Number,2001,41730.13886,46288.00203,37898.96697
Deaths,Southeast Asia,Both,All ages,Breast cancer,Rate,2001,7.53039791,8.352885545,6.839045098
Deaths,Southeast Asia,Both,Age-standardized,Breast cancer,Rate,2001,10.56568197,11.63371621,9.648379477
Deaths,East Asia,Both,All ages,Breast cancer,Number,2003,64712.42123,72058.4828,58218.02691
Deaths,East Asia,Both,All ages,Breast cancer,Rate,2003,4.721799995,5.257811982,4.247930675
Deaths,East Asia,Both,Age-standardized,Breast cancer,Rate,2003,4.918509739,5.456623603,4.436330786
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2002,9221.456334,10503.11233,7965.897988
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2002,3.498868306,3.985163028,3.022475734
Deaths,Eastern Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2002,9.307747965,10.65634647,7.983779082
Deaths,High-income North America,Both,All ages,Breast cancer,Number,2000,54106.89277,55735.98721,51096.27304
Deaths,High-income North America,Both,All ages,Breast cancer,Rate,2000,17.39507539,17.9188205,16.42717732
Deaths,High-income North America,Both,Age-standardized,Breast cancer,Rate,2000,13.11501477,13.4649417,12.50022952
Deaths,High-income North America,Both,All ages,Breast cancer,Number,2002,54151.06814,55921.25878,51049.05399
Deaths,High-income North America,Both,All ages,Breast cancer,Rate,2002,17.07733762,17.63559334,16.09907173
Deaths,High-income North America,Both,Age-standardized,Breast cancer,Rate,2002,12.64934542,13.01186983,12.00436531
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Number,2002,19027.62898,20548.80693,17678.17644
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Rate,2002,4.251090196,4.590946764,3.949599954
Deaths,North Africa and Middle East,Both,Age-standardized,Breast cancer,Rate,2002,6.977285081,7.513833971,6.465705743
Deaths,High-income Asia Pacific,Both,All ages,Breast cancer,Number,2000,13454.41043,13893.51607,12646.68175
Deaths,High-income Asia Pacific,Both,All ages,Breast cancer,Rate,2000,7.467382668,7.71109233,7.01908215
Deaths,High-income Asia Pacific,Both,Age-standardized,Breast cancer,Rate,2000,5.232740606,5.397940745,4.93027533
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Number,1999,10484.23402,13001.14477,8287.600305
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,1999,4.160164366,5.158879424,3.288535853
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,1999,9.337745144,11.40179541,7.505551861
Deaths,Eastern Europe,Both,All ages,Breast cancer,Number,1999,37012.64385,37760.68201,36196.0696
Deaths,Eastern Europe,Both,All ages,Breast cancer,Rate,1999,16.70946343,17.04716739,16.34081866
Deaths,Eastern Europe,Both,Age-standardized,Breast cancer,Rate,1999,12.87732302,13.14185888,12.57162894
Deaths,Andean Latin America,Both,All ages,Breast cancer,Number,1999,2036.903186,2260.719084,1835.075647
Deaths,Andean Latin America,Both,All ages,Breast cancer,Rate,1999,4.489392313,4.982688891,4.044558701
Deaths,Andean Latin America,Both,Age-standardized,Breast cancer,Rate,1999,6.907144831,7.665327735,6.215072589
Deaths,Southeast Asia,Both,All ages,Breast cancer,Number,2003,44064.15323,48496.08922,40547.45862
Deaths,Southeast Asia,Both,All ages,Breast cancer,Rate,2003,7.745338936,8.524358703,7.127194942
Deaths,Southeast Asia,Both,Age-standardized,Breast cancer,Rate,2003,10.51623999,11.48183989,9.727993164
Deaths,Central Europe,Both,All ages,Breast cancer,Number,2000,19913.05626,20336.78432,19198.92575
Deaths,Central Europe,Both,All ages,Breast cancer,Rate,2000,16.51782564,16.86930691,15.92545634
Deaths,Central Europe,Both,Age-standardized,Breast cancer,Rate,2000,12.62689531,12.91282304,12.13511682
Deaths,Central Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2003,3510.088897,4199.429242,2860.85363
Deaths,Central Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2003,4.292842015,5.135905902,3.498826674
Deaths,Central Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2003,10.62441468,12.4916783,8.729036183
Deaths,Central Europe,Both,All ages,Breast cancer,Number,2003,20834.91069,21287.46763,20068.87066
Deaths,Central Europe,Both,All ages,Breast cancer,Rate,2003,17.4374433,17.81620355,16.79631842
Deaths,Central Europe,Both,Age-standardized,Breast cancer,Rate,2003,12.71297173,13.00664941,12.19562068
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Number,2001,18325.21774,19835.51038,17075.15578
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Rate,2001,4.177259274,4.521532615,3.892305885
Deaths,North Africa and Middle East,Both,Age-standardized,Breast cancer,Rate,2001,6.930133892,7.486701947,6.440675632
Deaths,High-income North America,Both,All ages,Breast cancer,Number,2003,54016.52397,55882.67452,50939.36991
Deaths,High-income North America,Both,All ages,Breast cancer,Rate,2003,16.87039583,17.45323042,15.90934163
Deaths,High-income North America,Both,Age-standardized,Breast cancer,Rate,2003,12.36768322,12.74191117,11.75135844
Deaths,Oceania,Both,All ages,Breast cancer,Number,2003,907.6053033,1160.327142,717.5847732
Deaths,Oceania,Both,All ages,Breast cancer,Rate,2003,10.07127039,12.87560612,7.96270169
Deaths,Oceania,Both,Age-standardized,Breast cancer,Rate,2003,17.85607251,22.30994501,14.39215981
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2003,9461.022773,10653.95551,8264.945957
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2003,3.494287016,3.934878849,3.052533964
Deaths,Eastern Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2003,9.334309718,10.58579457,8.11428936
Deaths,East Asia,Both,All ages,Breast cancer,Number,2004,66959.63113,74698.71451,60349.40495
Deaths,East Asia,Both,All ages,Breast cancer,Rate,2004,4.861780396,5.423696931,4.381827513
Deaths,East Asia,Both,Age-standardized,Breast cancer,Rate,2004,4.940421807,5.505431283,4.455951469
Deaths,Global,Both,All ages,Breast cancer,Number,2003,496046.97,513274.2852,474243.5998
Deaths,Global,Both,All ages,Breast cancer,Rate,2003,7.753332703,8.022599758,7.412540815
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2003,9.360515984,9.708223054,8.873725274
Deaths,Western Europe,Both,All ages,Breast cancer,Number,2003,92390.26716,95623.08145,86111.34504
Deaths,Western Europe,Both,All ages,Breast cancer,Rate,2003,22.76358544,23.56010272,21.21655257
Deaths,Western Europe,Both,Age-standardized,Breast cancer,Rate,2003,13.78371497,14.21411731,12.96297753
Deaths,Oceania,Both,All ages,Breast cancer,Number,2004,946.6370077,1198.877117,748.4431056
Deaths,Oceania,Both,All ages,Breast cancer,Rate,2004,10.24598963,12.9761275,8.100824535
Deaths,Oceania,Both,Age-standardized,Breast cancer,Rate,2004,17.99844917,22.45000198,14.43700005
Deaths,Caribbean,Both,All ages,Breast cancer,Number,1999,3414.234958,3616.934611,3209.730501
Deaths,Caribbean,Both,All ages,Breast cancer,Rate,1999,8.605921908,9.116846729,8.090447899
Deaths,Caribbean,Both,Age-standardized,Breast cancer,Rate,1999,10.30386685,10.91723378,9.679182908
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Number,2003,14852.83865,15342.3576,14220.80217
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Rate,2003,7.93862833,8.200269158,7.600813932
Deaths,Tropical Latin America,Both,Age-standardized,Breast cancer,Rate,2003,10.13382427,10.50391748,9.629249151
Deaths,Australasia,Both,All ages,Breast cancer,Number,2003,3579.293226,3732.411576,3323.895798
Deaths,Australasia,Both,All ages,Breast cancer,Rate,2003,15.23075279,15.88230817,14.14397536
Deaths,Australasia,Both,Age-standardized,Breast cancer,Rate,2003,11.28106761,11.73892445,10.54463146
Deaths,Central Latin America,Both,All ages,Breast cancer,Number,2003,9560.831068,9800.636594,9234.532094
Deaths,Central Latin America,Both,All ages,Breast cancer,Rate,2003,4.586166992,4.701197597,4.42964696
Deaths,Central Latin America,Both,Age-standardized,Breast cancer,Rate,2003,6.692256168,6.877667231,6.42158381
Deaths,Andean Latin America,Both,All ages,Breast cancer,Number,2004,2373.680536,2659.418364,2136.560996
Deaths,Andean Latin America,Both,All ages,Breast cancer,Rate,2004,4.809936731,5.388945092,4.329446638
Deaths,Andean Latin America,Both,Age-standardized,Breast cancer,Rate,2004,6.788892986,7.554896323,6.107006554
Deaths,Caribbean,Both,All ages,Breast cancer,Number,2004,4021.871468,4319.407182,3729.849031
Deaths,Caribbean,Both,All ages,Breast cancer,Rate,2004,9.602307087,10.31268018,8.905097059
Deaths,Caribbean,Both,Age-standardized,Breast cancer,Rate,2004,10.70234135,11.46710033,9.943514667
Deaths,Australasia,Both,All ages,Breast cancer,Number,2004,3595.353107,3749.192602,3340.692226
Deaths,Australasia,Both,All ages,Breast cancer,Rate,2004,15.10246719,15.74867796,14.03275095
Deaths,Australasia,Both,Age-standardized,Breast cancer,Rate,2004,11.03136557,11.48172496,10.32407668
Deaths,Southeast Asia,Both,All ages,Breast cancer,Number,2004,45421.24097,49549.73623,41696.85558
Deaths,Southeast Asia,Both,All ages,Breast cancer,Rate,2004,7.884517292,8.601168611,7.238014017
Deaths,Southeast Asia,Both,Age-standardized,Breast cancer,Rate,2004,10.53977997,11.42933415,9.696436127
Deaths,Southern Latin America,Both,All ages,Breast cancer,Number,2003,9542.056523,9929.611025,9033.413086
Deaths,Southern Latin America,Both,All ages,Breast cancer,Rate,2003,16.76462469,17.44552674,15.87097915
Deaths,Southern Latin America,Both,Age-standardized,Breast cancer,Rate,2003,16.25309703,16.90444416,15.37061815
Deaths,Central Asia,Both,All ages,Breast cancer,Number,2003,6022.951542,6203.819645,5845.100699
Deaths,Central Asia,Both,All ages,Breast cancer,Rate,2003,7.896470741,8.133600273,7.663297027
Deaths,Central Asia,Both,Age-standardized,Breast cancer,Rate,2003,10.97384277,11.32096579,10.61769416
Deaths,High-income Asia Pacific,Both,All ages,Breast cancer,Number,2003,14687.89245,15245.92635,13600.36596
Deaths,High-income Asia Pacific,Both,All ages,Breast cancer,Rate,2003,8.090722669,8.398111737,7.491666321
Deaths,High-income Asia Pacific,Both,Age-standardized,Breast cancer,Rate,2003,5.31818813,5.501434445,4.970169746
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2001,9019.985443,10298.46152,7736.183964
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2001,3.516923794,4.015406075,3.016365118
Deaths,Eastern Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2001,9.28873295,10.61107819,7.99605814
Deaths,Central Latin America,Both,All ages,Breast cancer,Number,2004,9775.849726,10015.22617,9428.669723
Deaths,Central Latin America,Both,All ages,Breast cancer,Rate,2004,4.620694684,4.733839371,4.456595108
Deaths,Central Latin America,Both,Age-standardized,Breast cancer,Rate,2004,6.610304711,6.79124114,6.323513705
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Number,2004,20763.70083,22506.53453,19187.27397
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Rate,2004,4.458016847,4.832207462,4.119554182
Deaths,North Africa and Middle East,Both,Age-standardized,Breast cancer,Rate,2004,7.153205051,7.719581513,6.606386179
Deaths,East Asia,Both,All ages,Breast cancer,Number,2002,62809.6628,70695.33397,56211.93812
Deaths,East Asia,Both,All ages,Breast cancer,Rate,2002,4.607592765,5.186070022,4.123596718
Deaths,East Asia,Both,Age-standardized,Breast cancer,Rate,2002,4.892685199,5.495540107,4.40365026
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Number,2003,19919.10119,21610.00955,18455.17949
Deaths,North Africa and Middle East,Both,All ages,Breast cancer,Rate,2003,4.361757927,4.73202227,4.041197675
Deaths,North Africa and Middle East,Both,Age-standardized,Breast cancer,Rate,2003,7.083023486,7.653347725,6.556359952
Deaths,Australasia,Both,All ages,Breast cancer,Number,2001,3530.669604,3673.358555,3298.949501
Deaths,Australasia,Both,All ages,Breast cancer,Rate,2001,15.39693929,16.01919324,14.38642832
Deaths,Australasia,Both,Age-standardized,Breast cancer,Rate,2001,11.74349539,12.20373293,11.03109544
Deaths,Western Europe,Both,All ages,Breast cancer,Number,2004,91150.08737,94459.60321,84385.85143
Deaths,Western Europe,Both,All ages,Breast cancer,Rate,2004,22.32028274,23.13069699,20.66389751
Deaths,Western Europe,Both,Age-standardized,Breast cancer,Rate,2004,13.35974027,13.7856252,12.48966182
Deaths,Southern Latin America,Both,All ages,Breast cancer,Number,2004,9558.057291,9932.572113,9069.393591
Deaths,Southern Latin America,Both,All ages,Breast cancer,Rate,2004,16.6217433,17.27303561,15.77194272
Deaths,Southern Latin America,Both,Age-standardized,Breast cancer,Rate,2004,15.94669129,16.57187741,15.11951254
Deaths,Eastern Europe,Both,All ages,Breast cancer,Number,2004,38258.18895,38929.92432,37315.26595
Deaths,Eastern Europe,Both,All ages,Breast cancer,Rate,2004,17.6889705,17.99955256,17.25300273
Deaths,Eastern Europe,Both,Age-standardized,Breast cancer,Rate,2004,12.97287917,13.20243444,12.63568838
Deaths,Southern Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2004,5291.573497,5782.652361,4816.344354
Deaths,Southern Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2004,7.894021308,8.62661758,7.185069806
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2004,13.70742175,14.83470148,12.5109729
Deaths,Southern Latin America,Both,All ages,Breast cancer,Number,2001,9115.109166,9462.75508,8626.889121
Deaths,Southern Latin America,Both,All ages,Breast cancer,Rate,2001,16.3364584,16.95952313,15.46145117
Deaths,Southern Latin America,Both,Age-standardized,Breast cancer,Rate,2001,16.16998273,16.77873884,15.27522115
Deaths,Central Latin America,Both,All ages,Breast cancer,Number,2002,9170.798827,9383.515896,8861.807073
Deaths,Central Latin America,Both,All ages,Breast cancer,Rate,2002,4.465817646,4.569402476,4.315350838
Deaths,Central Latin America,Both,Age-standardized,Breast cancer,Rate,2002,6.6465557,6.826736109,6.37641882
Deaths,South Asia,Both,All ages,Breast cancer,Number,2004,66207.57408,73024.53054,59206.61267
Deaths,South Asia,Both,All ages,Breast cancer,Rate,2004,4.634693281,5.111897026,4.144608736
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,2004,7.410807103,8.228460316,6.540706486
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2004,12505.46521,15602.19593,9913.868387
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2004,4.257406315,5.311668647,3.375113613
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2004,9.800003591,11.97683394,7.896938718
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Number,2004,15312.8182,15842.54904,14598.10981
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Rate,2004,8.075654524,8.355023297,7.698732524
Deaths,Tropical Latin America,Both,Age-standardized,Breast cancer,Rate,2004,10.09690084,10.47520742,9.546516908
Deaths,Central Asia,Both,All ages,Breast cancer,Number,2005,6212.035686,6414.823901,5999.540697
Deaths,Central Asia,Both,All ages,Breast cancer,Rate,2005,7.996788606,8.257839019,7.723242607
Deaths,Central Asia,Both,Age-standardized,Breast cancer,Rate,2005,11.01738158,11.38598583,10.61808733
Deaths,Global,Both,All ages,Breast cancer,Number,2005,511747.8759,529260.679,487561.6068
Deaths,Global,Both,All ages,Breast cancer,Rate,2005,7.798785409,8.065671897,7.430198589
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2005,9.162088031,9.498028942,8.647957665
Deaths,Western Europe,Both,All ages,Breast cancer,Number,2002,92482.61714,95693.62086,86371.74696
Deaths,Western Europe,Both,All ages,Breast cancer,Rate,2002,22.92046353,23.71626383,21.40597377
Deaths,Western Europe,Both,Age-standardized,Breast cancer,Rate,2002,14.02210014,14.45002945,13.1980146
Deaths,Oceania,Both,All ages,Breast cancer,Number,2002,865.3116505,1103.557277,676.0491075
Deaths,Oceania,Both,All ages,Breast cancer,Rate,2002,9.845529603,12.55629209,7.692097405
Deaths,Oceania,Both,Age-standardized,Breast cancer,Rate,2002,17.56779558,22.06801344,14.03228661
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Number,2002,14471.60797,14960.20445,13891.86169
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Rate,2002,7.841597542,8.106348841,7.52745574
Deaths,Tropical Latin America,Both,Age-standardized,Breast cancer,Rate,2002,10.20290458,10.57660652,9.704291385
Deaths,High-income Asia Pacific,Both,All ages,Breast cancer,Number,2005,15931.11986,16604.56213,14711.16526
Deaths,High-income Asia Pacific,Both,All ages,Breast cancer,Rate,2005,8.73752994,9.106883884,8.068437627
Deaths,High-income Asia Pacific,Both,Age-standardized,Breast cancer,Rate,2005,5.493065197,5.697324541,5.12813069
Deaths,East Asia,Both,All ages,Breast cancer,Number,2005,68380.99869,75851.82162,61808.09722
Deaths,East Asia,Both,All ages,Breast cancer,Rate,2005,4.942322636,5.482285754,4.46725792
Deaths,East Asia,Both,Age-standardized,Breast cancer,Rate,2005,4.906876192,5.419407073,4.430494712
Deaths,Oceania,Both,All ages,Breast cancer,Number,2005,992.9773229,1266.127481,777.8292553
Deaths,Oceania,Both,All ages,Breast cancer,Rate,2005,10.48453526,13.36864188,8.212854481
Deaths,Oceania,Both,Age-standardized,Breast cancer,Rate,2005,18.22390778,22.65025677,14.55793516
Deaths,Central Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2004,3627.40516,4328.49036,2939.07238
Deaths,Central Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2004,4.301986719,5.133451385,3.485646017
Deaths,Central Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2004,10.69182755,12.56912955,8.770022953
Deaths,Central Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2001,3271.231206,3928.862626,2645.908931
Deaths,Central Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2001,4.251662781,5.1063951,3.43892309
Deaths,Central Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2001,10.46522945,12.37238407,8.5569556
Deaths,Central Europe,Both,All ages,Breast cancer,Number,2005,21587.17375,22068.09712,20758.91217
Deaths,Central Europe,Both,All ages,Breast cancer,Rate,2005,18.18631327,18.59147159,17.48853668
Deaths,Central Europe,Both,Age-standardized,Breast cancer,Rate,2005,12.79288464,13.09264487,12.25654135
Deaths,Southeast Asia,Both,All ages,Breast cancer,Number,2006,48165.97957,52592.13057,44163.53638
Deaths,Southeast Asia,Both,All ages,Breast cancer,Rate,2006,8.147154827,8.895827185,7.470151585
Deaths,Southeast Asia,Both,Age-standardized,Breast cancer,Rate,2006,10.56412208,11.51124788,9.74667936
Deaths,High-income North America,Both,All ages,Breast cancer,Number,2005,53649.11293,55615.90809,50235.07172
Deaths,High-income North America,Both,All ages,Breast cancer,Rate,2005,16.42837131,17.03064112,15.38292743
Deaths,High-income North America,Both,Age-standardized,Breast cancer,Rate,2005,11.7824277,12.16435005,11.14450187
Deaths,Australasia,Both,All ages,Breast cancer,Number,2006,3622.898268,3798.835208,3357.962404
Deaths,Australasia,Both,All ages,Breast cancer,Rate,2006,14.81209803,15.53141031,13.72891664
Deaths,Australasia,Both,Age-standardized,Breast cancer,Rate,2006,10.50883326,10.97521313,9.807328257
Deaths,Eastern Europe,Both,All ages,Breast cancer,Number,2005,38926.61335,39738.39733,37348.3026
Deaths,Eastern Europe,Both,All ages,Breast cancer,Rate,2005,18.09172204,18.46901071,17.35817866
Deaths,Eastern Europe,Both,Age-standardized,Breast cancer,Rate,2005,13.13037367,13.41210397,12.59433529
Deaths,Eastern Europe,Both,All ages,Breast cancer,Number,2006,36767.61064,37363.26046,35921.09658
Deaths,Eastern Europe,Both,All ages,Breast cancer,Rate,2006,17.17202018,17.45021369,16.77666252
Deaths,Eastern Europe,Both,Age-standardized,Breast cancer,Rate,2006,12.32405232,12.54310698,12.02330049
Deaths,Southern Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2005,5395.492186,5908.815386,4907.799511
Deaths,Southern Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2005,7.974516768,8.733206489,7.253708864
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2005,13.71537476,14.93530217,12.54458025
Deaths,Western Europe,Both,All ages,Breast cancer,Number,2005,91138.08736,94603.71667,84452.88418
Deaths,Western Europe,Both,All ages,Breast cancer,Rate,2005,22.17867677,23.02204615,20.55181621
Deaths,Western Europe,Both,Age-standardized,Breast cancer,Rate,2005,13.10855476,13.54985834,12.26639239
Deaths,Central Latin America,Both,All ages,Breast cancer,Number,2005,10166.68926,10426.98423,9800.80375
Deaths,Central Latin America,Both,All ages,Breast cancer,Rate,2005,4.73683525,4.858111148,4.566362902
Deaths,Central Latin America,Both,Age-standardized,Breast cancer,Rate,2005,6.636072876,6.823470764,6.343144346
Deaths,Andean Latin America,Both,All ages,Breast cancer,Number,2006,2485.663891,2772.643566,2242.701381
Deaths,Andean Latin America,Both,All ages,Breast cancer,Rate,2006,4.885720667,5.449796339,4.408163358
Deaths,Andean Latin America,Both,Age-standardized,Breast cancer,Rate,2006,6.648497276,7.402747597,6.000529521
Deaths,Global,Both,All ages,Breast cancer,Number,2006,518380.1699,536470.3205,493347.542
Deaths,Global,Both,All ages,Breast cancer,Rate,2006,7.79988433,8.072080471,7.423227171
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2006,9.039824601,9.372556988,8.5353613
Deaths,Caribbean,Both,All ages,Breast cancer,Number,2005,4144.076342,4491.299565,3813.744799
Deaths,Caribbean,Both,All ages,Breast cancer,Rate,2005,9.805227217,10.62678607,9.023635477
Deaths,Caribbean,Both,Age-standardized,Breast cancer,Rate,2005,10.77718996,11.66283989,9.935305035
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2004,9714.721782,11031.54339,8431.648926
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2004,3.493847303,3.967435093,3.032397069
Deaths,Eastern Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2004,9.363663957,10.66216725,8.076070729
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2005,12945.37512,16152.56951,10407.51752
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2005,4.273176638,5.331848789,3.435447819
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2005,9.888252299,12.19778662,8.083583576
Deaths,Caribbean,Both,All ages,Breast cancer,Number,2003,3871.638746,4146.30891,3616.039909
Deaths,Caribbean,Both,All ages,Breast cancer,Rate,2003,9.332572759,9.994664306,8.716452584
Deaths,Caribbean,Both,Age-standardized,Breast cancer,Rate,2003,10.5471121,11.26350343,9.841261597
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Number,2003,12018.31189,15032.40481,9656.124388
Deaths,Western Sub-Saharan Africa,Both,All ages,Breast cancer,Rate,2003,4.219279984,5.277440402,3.38998461
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2003,9.659649201,11.87792804,7.887766224
Deaths,Southern Latin America,Both,All ages,Breast cancer,Number,2006,9626.161647,10023.72748,9042.224454
Deaths,Southern Latin America,Both,All ages,Breast cancer,Rate,2006,16.40729682,17.08492731,15.41200594
Deaths,Southern Latin America,Both,Age-standardized,Breast cancer,Rate,2006,15.35854334,15.97468067,14.4481564
Deaths,South Asia,Both,All ages,Breast cancer,Number,2005,68863.63107,75471.16128,61774.94361
Deaths,South Asia,Both,All ages,Breast cancer,Rate,2005,4.732703132,5.186810452,4.24552793
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,2005,7.473618353,8.254679083,6.634939235
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Number,2005,15459.63852,15970.81751,14764.98469
Deaths,Tropical Latin America,Both,All ages,Breast cancer,Rate,2005,8.046575619,8.312638785,7.685015769
Deaths,Tropical Latin America,Both,Age-standardized,Breast cancer,Rate,2005,9.858873911,10.2141108,9.336904179
Deaths,Andean Latin America,Both,All ages,Breast cancer,Number,2003,2376.195309,2664.828911,2131.973809
Deaths,Andean Latin America,Both,All ages,Breast cancer,Rate,2003,4.891666072,5.485850897,4.388908565
Deaths,Andean Latin America,Both,Age-standardized,Breast cancer,Rate,2003,7.019806693,7.866632919,6.326677733
Deaths,Central Asia,Both,All ages,Breast cancer,Number,2006,6282.641272,6521.153859,6056.123857
Deaths,Central Asia,Both,All ages,Breast cancer,Rate,2006,8.004177532,8.308046081,7.715591007
Deaths,Central Asia,Both,Age-standardized,Breast cancer,Rate,2006,10.94271528,11.35845932,10.51086009
Deaths,Andean Latin America,Both,All ages,Breast cancer,Number,2005,2451.160798,2747.932505,2207.148862
Deaths,Andean Latin America,Both,All ages,Breast cancer,Rate,2005,4.891037501,5.483214704,4.404136954
Deaths,Andean Latin America,Both,Age-standardized,Breast cancer,Rate,2005,6.777344135,7.585952367,6.119051677
Deaths,Eastern Europe,Both,All ages,Breast cancer,Number,2003,38905.93717,39585.71208,37782.22128
Deaths,Eastern Europe,Both,All ages,Breast cancer,Rate,2003,17.90092404,18.21369376,17.38389363
Deaths,Eastern Europe,Both,Age-standardized,Breast cancer,Rate,2003,13.25250498,13.49330672,12.85139056
Deaths,South Asia,Both,All ages,Breast cancer,Number,2003,65667.13848,72103.85839,58677.05392
Deaths,South Asia,Both,All ages,Breast cancer,Rate,2003,4.682884534,5.141902801,4.184404478
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,2003,7.593494487,8.372975685,6.688499255
Deaths,Central Europe,Both,All ages,Breast cancer,Number,2006,21672.43118,22178.47535,20829.64009
